Typ,Model auta,Cena (Kč),Nájezd (km),Rok výroby,Palivo,Objem motoru,Typ motoru,Hybrid typ,Výkon (kW),Převodovka,Dvouspojková převodovka,Filtr pevných částic,Kola,Náhon 4x4,Karoserie,Výbava,Záruka,Tepelné čerpadlo,Spárováno,Skóre shody,Extra,Stav,Země,Zdroj,Odkaz na auto
Elektrické,Kia EV2,689316,8,,Elektro,,,,108,,,,,Ne,Hatchback,,,,,,Halberstadt / Baterie 42 kWh / 42.2 5S AIR Winter-Paket Wärmepumpe NAVI HDA,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/kia-ev2-42-2-5s-air-winter-paket-w%C3%A4rmepumpe-navi-hda-halberstadt/458297474.html
Elektrické,Kia EV2,707704,0,2026,Elektro,,,,107,,,,,Ne,Hatchback,,,,,,Langenberg / Baterie 42 kWh / 42.2 5S AIR Winter Wärmepumpe NAVI HDA2,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/kia-ev2-42-2-5s-air-winter-w%C3%A4rmepumpe-navi-hda2-langenberg/455912089.html
Elektrické,Kia EV2,701413,10,,Elektro,,,,108,,,,,Ne,Hatchback,,,,,,Grimmen / 42.2 5S AIR WINTER WÄRMEPUMPE NAVIGATION HDA,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/kia-ev2-42-2-5s-air-winter-w%C3%A4rmepumpe-navigation-hda-grimmen/453948549.html
Elektrické,Kia EV2,701413,10,,Elektro,,,,107,,,,,Ne,Hatchback,,,,,,Gardelegen / Baterie 42 kWh / 42.2 5S Air Winterpaket/Wärmepumpe,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/kia-ev2-42-2-5s-air-winterpaket-w%C3%A4rmepumpe-gardelegen/459598180.html
Elektrické,Kia EV2,701413,10,,Elektro,,,,107,,,,,Ne,Hatchback,,,,,,Gardelegen / Baterie 42 kWh / 42.2 5S Air Winterpaket/Wärmepumpe,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/kia-ev2-42-2-5s-air-winterpaket-w%C3%A4rmepumpe-gardelegen/459598184.html
Elektrické,Kia EV2,676250,10,,Elektro,,,,108,,,,,Ne,Sedan/limuzína,,,,,,"Neumarkt / Baterie 42 kWh / 42.2 5S AIR Winterpaket, Wärmepumpe, LED+Win",,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/kia-ev2-42-2-5s-air-winterpaket-w%C3%A4rmepumpe-led-win-neumarkt/455636890.html
Elektrické,Kia EV2,676250,10,,Elektro,,,,108,,,,,Ne,Sedan/limuzína,,,,,,"Neumarkt / Baterie 42 kWh / 42.2 5S AIR Winterpaket, Wärmepumpe, LED+Win",,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/kia-ev2-42-2-5s-air-winterpaket-w%C3%A4rmepumpe-led-win-neumarkt/455636900.html
Elektrické,Kia EV2,715930,10,,Elektro,,,,107,,,,,Ne,Hatchback,,,,,,Gardelegen / Baterie 42 kWh / 42.2 5S AIR Winterpaket/Wärmepumpe/Navi,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/kia-ev2-42-2-5s-air-winterpaket-w%C3%A4rmepumpe-navi-gardelegen/456822143.html
Elektrické,Kia EV2,696574,10,2026,Elektro,,,,108,,,,,Ne,Hatchback,,,,,,Aachen / 42.2 5S EARTH Bluetooth Head Up Display Navi,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/kia-ev2-42-2-5s-earth-bluetooth-head-up-display-navi-aachen/456285933.html
Elektrické,Kia EV2,747626,10,,Elektro,,,,108,,,,,Ne,Hatchback,,,,,,Stuttgart / Baterie 42 kWh / 42.2 5S EARTH WIC Klima Navi Rückfahrkamera,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/kia-ev2-42-2-5s-earth-wic-klima-navi-r%C3%BCckfahrkamera-stuttgart/454136225.html
Elektrické,Kia EV2,720769,10,,Elektro,,,,108,,,,,Ne,,,,,,,Neumarkt / Baterie 42 kWh / 42.2 5S EARTH WIC LED+SHZ+Fernlichtass.+LM,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/kia-ev2-42-2-5s-earth-wic-led-shz-fernlichtass-lm-neumarkt/458585154.html
Elektrické,Kia EV2,737706,8,2026,Elektro,,,,108,,,,,Ne,Sedan/limuzína,,,,,,Halberstadt / Baterie 42 kWh / 42.2 5S EARTH WinterConnect/Technology/Drive,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/kia-ev2-42-2-5s-earth-winterconnect-technology-drive-halberstadt/454616753.html
Elektrické,Kia EV2,689316,0,,Elektro,,,,108,,,,,Ne,SUV,,,,,,Wiesbaden / Baterie 42 kWh / 42.2 Air 5-Sitzer Winter-Paket Wärmepumpe NA,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/kia-ev2-42-2-air-5-sitzer-winter-paket-w%C3%A4rmepumpe-na-wiesbaden/457709668.html
Elektrické,Kia EV2,656652,0,,Elektro,,,,108,,,,,Ne,Hatchback,,,,,,Berga / Baterie 42 kWh / 42.2 AIR | 5S | WINTER-PAKET | DAB | KLIMAAU,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/kia-ev2-42-2-air-5s-winter-paket-dab-klimaau-berga/459646653.html
Elektrické,Kia EV2,669718,0,,Elektro,,,,108,,,,,Ne,Hatchback,,,,,,Berga / Baterie 42 kWh / 42.2 AIR | 5S | WINTER-PAKET | WP |,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/kia-ev2-42-2-air-5s-winter-paket-wp-berga/454293378.html
Elektrické,Kia EV2,669718,0,,Elektro,,,,108,,,,,Ne,Hatchback,,,,,,Berga / Baterie 42 kWh / 42.2 AIR | 5S | WINTER-PAKET | WP |,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/kia-ev2-42-2-air-5s-winter-paket-wp-berga/455838270.html
Elektrické,Kia EV2,682783,0,,Elektro,,,,108,,,,,Ne,Hatchback,,,,,,Berga / Baterie 42 kWh / 42.2 AIR | 5S | WINTER-PAKET | WP | NAVI,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/kia-ev2-42-2-air-5s-winter-paket-wp-navi-berga/454305720.html
Elektrické,Kia EV2,691009,0,,Elektro,,,,108,,,,,Ne,Hatchback,,,,,,Berga / Baterie 42 kWh / 42.2 AIR | 5S | WINTER-PAKET | WP | NAVI,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/kia-ev2-42-2-air-5s-winter-paket-wp-navi-berga/454305730.html
Elektrické,Kia EV2,706978,0,,Elektro,,,,108,,,,,Ne,Hatchback,,,,,,Berga / Baterie 42 kWh / 42.2 AIR | 5S | WINTER-PAKET | WP | NAVI,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/kia-ev2-42-2-air-5s-winter-paket-wp-navi-berga/459204150.html
Elektrické,Kia EV2,701413,10,,Elektro,,,,108,,,,,Ne,Sedan/limuzína,,,,,,Wittlich / Baterie 42 kWh / 42.2 Air 5S WP NAV HDA2,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/kia-ev2-42-2-air-5s-wp-nav-hda2-wittlich/454459824.html
Elektrické,Kia EV2,744964,8,,Elektro,,,,108,,,,,Ne,SUV,,,,,,Fürstenwalde / Baterie 42 kWh / 42.2 Air KLIMA PDC SHZ KAMERA NAVI ACC LED,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/kia-ev2-42-2-air-klima-pdc-shz-kamera-navi-acc-led-f%C3%BCrstenwalde/458895081.html
Elektrické,Kia EV2,749803,0,,Elektro,,,,108,,,,,Ne,Hatchback,,,,,,"Merzig / Weiskirchen / Baterie 42 kWh / 42,2 Air LED Mehrzonenklima Digitales Cockpi",,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/kia-ev2-42-2-air-led-mehrzonenklima-digitales-cockpi-merzig-weiskirchen/458019768.html
Elektrické,Kia EV2,723261,15,,Elektro,,,,107,,,,,Ne,Hatchback,,,,,,Lüdenscheid / Baterie 42 kWh / 42.2 AIR *WÄRMEPUMPE*5-SITZE*DAB+*NAVI*,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/kia-ev2-42-2-air-w%C3%A4rmepumpe-5-sitze-dab-navi-l%C3%BCdenscheid/453855393.html
Elektrické,Kia EV2,723189,15,,Elektro,,,,108,,,,,Ne,Hatchback,,,,,,"Lüdenscheid / Baterie 42 kWh / 42,2 Air *WÄRMEPUMPE*LED*DAB+*NAVI*5-SITZE*",,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/kia-ev2-42-2-air-w%C3%A4rmepumpe-led-dab-navi-5-sitze-l%C3%BCdenscheid/455178162.html
Elektrické,Kia EV2,698994,20,,Elektro,,,,108,,,,,Ne,SUV,,,,,,"Wehretal / 42,2 Air/Winter/Wärmepumpe/Navi",,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/kia-ev2-42-2-air-winter-w%C3%A4rmepumpe-navi-wehretal/452753252.html
Elektrické,Kia EV2,743754,10,,Elektro,,,,108,,,,,Ne,SUV,,,,,,"Treuchtlingen-Wettelsheim / 42,2 Earth 146PS WÄRME 16""ALU SHZ LKHZ LED",,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/kia-ev2-42-2-earth-146ps-w%C3%A4rme-16-alu-shz-lkhz-led-treuchtlingen-wettelsheim/459773669.html
Elektrické,Kia EV2,742545,20,,Elektro,,,,108,,,,,Ne,SUV,,,,,,"Wehretal / 42,2 Earth/4-Sitz-Paket/Winter-Connect/WP",,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/kia-ev2-42-2-earth-4-sitz-paket-winter-connect-wp-wehretal/451857574.html
Elektrické,Kia EV2,721253,5000,2026,Elektro,,,,107,,,,,Ne,Hatchback,,,,,,Siegen / 42.2 EARTH 4 Sitzer Winter Paket,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/kia-ev2-42-2-earth-4-sitzer-winter-paket-siegen/459005822.html
Elektrické,Kia EV2,747384,10,2026,Elektro,,,,108,,,,,Ne,SUV,,,,,,Köln / Baterie 42 kWh / 42.2 EARTH 4S 22kW Sitzheizung DriveWise Tec,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/kia-ev2-42-2-earth-4s-22kw-sitzheizung-drivewise-tec-k%C3%B6ln/451257337.html
Elektrické,Kia EV2,706252,0,,Elektro,,,,108,,,,,Ne,SUV,,,,,,Berga / Baterie 42 kWh / 42.2 EARTH | 5S | SHZ | DAB | KLIMAAUTO,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/kia-ev2-42-2-earth-5s-shz-dab-klimaauto-berga/459735203.html
Elektrické,Kia EV2,720987,5,2026,Elektro,,,,108,,,,,Ne,SUV,,,,,,Eisenach / Baterie 42 kWh / 42.2 Earth P2 P3 P5 P6 Sitz-Paket Winter-Con,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/kia-ev2-42-2-earth-p2-p3-p5-p6-sitz-paket-winter-con-eisenach/457863712.html
Elektrické,Kia EV2,745182,0,,Elektro,,,,108,,,,,Ne,SUV,,,,,,Eisenach / Baterie 42 kWh / 42.2 Earth P2 P3 Wärmepumpe Kamera Totwinkel,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/kia-ev2-42-2-earth-p2-p3-w%C3%A4rmepumpe-kamera-totwinkel-eisenach/457863601.html
Elektrické,Kia EV2,714720,0,,Elektro,,,,108,,,,,Ne,SUV,,,,,,"Berga / Baterie 42 kWh / 42,2 EARTH | SHZ | KLIMAAUTO | DAB",,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/kia-ev2-42-2-earth-shz-klimaauto-dab-berga/459118286.html
Elektrické,Kia EV2,720769,25,,Elektro,,,,108,,,,,Ne,SUV,,,,,,Weiterstadt-Darmstadt / 42.2 FWD EARTH|FULL-LED|KEY-LESS|HARMAN|360°,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/kia-ev2-42-2-fwd-earth-full-led-key-less-harman-360-weiterstadt-darmstadt/459700663.html
Elektrické,Kia EV2,673831,0,,Elektro,,,,107,,,,,Ne,,,,,,,Sprockhövel / Baterie 42 kWh / 42.2 kW 5S EARTH WIC Klima SONDERKONDITIONEN,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/kia-ev2-42-2-kw-5s-earth-wic-klima-sonderkonditionen-sprockh%C3%B6vel/453201978.html
Elektrické,Kia EV2,701099,0,,Elektro,,,,108,,,,,Ne,Hatchback,,,,,,"Monzelfeld / Baterie 42 kWh / 42,2 kW Air P1/WP/NAVI Digitales Cockpit LED",,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/kia-ev2-42-2-kw-air-p1-wp-navi-digitales-cockpit-led-monzelfeld/454468371.html
Elektrické,Kia EV2,701099,0,,Elektro,,,,108,,,,,Ne,Hatchback,,,,,,"Monzelfeld / Baterie 42 kWh / 42,2 kW Air P1/WP/NAVI Digitales Cockpit LED",,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/kia-ev2-42-2-kw-air-p1-wp-navi-digitales-cockpit-led-monzelfeld/458170828.html
Elektrické,Kia EV2,701099,0,,Elektro,,,,108,,,,,Ne,Hatchback,,,,,,"Monzelfeld / Baterie 42 kWh / 42,2 kW Air P1/WP/NAVI Digitales Cockpit LED",,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/kia-ev2-42-2-kw-air-p1-wp-navi-digitales-cockpit-led-monzelfeld/458170934.html
Elektrické,Kia EV2,749489,0,,Elektro,,,,108,,,,,Ne,Hatchback,,,,,,"Monzelfeld / Baterie 42 kWh / 42,2 kW Earth P3/P5 Navi Harman/Kardon HDA 2",,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/kia-ev2-42-2-kw-earth-p3-p5-navi-harman-kardon-hda-2-monzelfeld/454017796.html
Elektrické,Kia EV2,723189,6,,Elektro,,,,107,,,,,Ne,SUV,,,,,,"Bramsche / Baterie 43 kWh / 42,2 KW/h 5S AIR WINTER, WP, NAVI",,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/kia-ev2-42-2-kw-h-5s-air-winter-wp-navi-bramsche/459022157.html
Elektrické,Kia EV2,713511,10,,Elektro,,,,107,,,,,Ne,SUV,,,,,,"Quakenbrück / Baterie 43 kWh / 42,2 KW/h 5S AIR WINTER, WP, NAVI",,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/kia-ev2-42-2-kw-h-5s-air-winter-wp-navi-quakenbr%C3%BCck/459537071.html
Elektrické,Kia EV2,723189,11,,Elektro,,,,108,,,,,Ne,SUV,,,,,,"Bramsche / 42,2 KW/h AIR 5S WINTER, WÄRMEP., NAVI",,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/kia-ev2-42-2-kw-h-air-5s-winter-w%C3%A4rmep-navi-bramsche/458592823.html
Elektrické,Kia EV2,708672,15,,Elektro,,,,108,,,,,Ne,SUV,,,,,,"Lüdenscheid / Baterie 42 kWh / 42,2 kW/h*NEU*AIR*WINTER*NAVI*WÄRMEPUMPE*",,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/kia-ev2-42-2-kw-h-neu-air-winter-navi-w%C3%A4rmepumpe-l%C3%BCdenscheid/458727097.html
Elektrické,Kia EV2,749803,18,2026,Elektro,,,,108,,,,,Ne,Hatchback,,,,,,"Lüdenscheid / Baterie 42 kWh / 42,2 kW/h*NEU*EARTH*360°CAM*WÄRMEPUMPE*SHZ*",,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/kia-ev2-42-2-kw-h-neu-earth-360-cam-w%C3%A4rmepumpe-shz-l%C3%BCdenscheid/458670318.html
Elektrické,Kia EV2,725608,5,,Elektro,,,,108,,,,,Ne,SUV,,,,,,"Euskirchen / Baterie 42 kWh / 42,2-kWh 108 kW Air 5 Sitze WINTER WP NAVI",,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/kia-ev2-42-2-kwh-108-kw-air-5-sitze-winter-wp-navi-euskirchen/455663098.html
Elektrické,Kia EV2,749319,15,,Elektro,,,,108,,,,,Ne,SUV,,,,,,"Wesel / Baterie 42 kWh / 42,2 kWh 108 kW Earth Std",,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/kia-ev2-42-2-kwh-108-kw-earth-std-wesel/458679695.html
Elektrické,Kia EV2,701413,0,,Elektro,,,,107,,,,,Ne,SUV,,,,,,"Warendorf / Baterie 42 kWh / 42,2-kWh; 108 kW; FWD; Air 108 kW Air ACC",,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/kia-ev2-42-2-kwh-108-kw-fwd-air-108-kw-air-acc-warendorf/457925157.html
Elektrické,Kia EV2,701413,0,,Elektro,,,,108,,,,,Ne,SUV,,,,,,"Warendorf / Baterie 42 kWh / 42,2-kWh; 108 kW; FWD; Air ACC",,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/kia-ev2-42-2-kwh-108-kw-fwd-air-acc-warendorf/457492986.html
Elektrické,Kia EV2,648184,0,,Elektro,,,,107,,,,,Ne,SUV,,,,,,"Herne / Baterie 42 kWh / 42,2-kWh; 108 kW; FWD; Air",,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/kia-ev2-42-2-kwh-108-kw-fwd-air-herne/458883538.html
Elektrické,Kia EV2,735407,0,,Elektro,,,,107,,,,,Ne,SUV,,,,,,"Warendorf / Baterie 58 kWh / 42,2-kWh 108 kW FWD Earth RFK LED PDC V+H",,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/kia-ev2-42-2-kwh-108-kw-fwd-earth-rfk-led-pdc-v-h-warendorf/452042801.html
Elektrické,Kia EV2,716148,1500,2026,Elektro,,,,108,,,,,Ne,SUV,,,,,,"Eislingen / Baterie 42 kWh / 42,2-kWh 108kW EARTH *5 SITZE*WINTERCONNECTP",,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/kia-ev2-42-2-kwh-108kw-earth-5-sitze-winterconnectp-eislingen/452804517.html
Elektrické,Kia EV2,749803,10,,Elektro,,,,108,,,,,Ne,Hatchback,,,,,,München / 42.2 kWh 4-SITZ EARTH WINTER-CONNECT-PAKET,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/kia-ev2-42-2-kwh-4-sitz-earth-winter-connect-paket-m%C3%BCnchen/452599567.html
Elektrické,Kia EV2,725608,1500,2026,Elektro,,,,108,,,,,Ne,Hatchback,,,,,,München / 42.2 kWh 4-SITZER EARTH WINTER-CONNECT,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/kia-ev2-42-2-kwh-4-sitzer-earth-winter-connect-m%C3%BCnchen/453421866.html
Elektrické,Kia EV2,737706,0,,Elektro,,,,107,,,,,Ne,Sedan/limuzína,,,,,,Lingen-Ems / Baterie 42 kWh / 42.2 kWh 5S Air,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/kia-ev2-42-2-kwh-5s-air-lingen-ems/455283211.html
Elektrické,Kia EV2,665121,10,,Elektro,,,,108,,,,,Ne,SUV,,,,,,Magdeburg / 42.2 KWH 5S AIR,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/kia-ev2-42-2-kwh-5s-air-magdeburg/458062671.html
Elektrické,Kia EV2,712543,0,,Elektro,,,,108,,,,,Ne,SUV,,,,,,"Recklinghausen / Baterie 42 kWh / 42,2 kWh 5S AIR",,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/kia-ev2-42-2-kwh-5s-air-recklinghausen/458301715.html
Elektrické,Kia EV2,712543,0,,Elektro,,,,108,,,,,Ne,SUV,,,,,,"Recklinghausen / Baterie 42 kWh / 42,2 kWh 5S AIR",,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/kia-ev2-42-2-kwh-5s-air-recklinghausen/458810893.html
Elektrické,Kia EV2,627860,0,,Elektro,,,,107,,,,,Ne,,,,,,,Sprockhövel / Baterie 42 kWh / 42.2 kWh 5S AIR SONDERKONDITIONEN WIC WÄRMEP,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/kia-ev2-42-2-kwh-5s-air-sonderkonditionen-wic-w%C3%A4rmep-sprockh%C3%B6vel/453202825.html
Elektrické,Kia EV2,646152,0,,Elektro,,,,108,,,,,Ne,Hatchback,,,,,,Würzburg / 42.2 kWh 5S Air WIN WP NAV KLIMA^ SHZ^ RFK^,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/kia-ev2-42-2-kwh-5s-air-win-wp-nav-klima-shz-rfk-w%C3%BCrzburg/455572953.html
Elektrické,Kia EV2,737923,5,,Elektro,,,,108,,,,,Ne,SUV,,,,,,"Chemnitz - Mittelbach / Baterie 42 kWh / 42,2 kWh 5S Air Winter|Navi|WP",,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/kia-ev2-42-2-kwh-5s-air-winter-navi-wp-chemnitz-mittelbach/456839779.html
Elektrické,Kia EV2,725826,5,,Elektro,,,,108,,,,,Ne,SUV,,,,,,"Dresden / Baterie 42 kWh / 42,2 kWh 5S Air Winter|Navi|WP",,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/kia-ev2-42-2-kwh-5s-air-winter-navi-wp-dresden/456837232.html
Elektrické,Kia EV2,699381,0,,Elektro,,,,108,,,,,Ne,Hatchback,,,,,,Würzburg / 42.2 kWh 5S Earth WIC TEC RFK^ SHZ^ KLIMA^,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/kia-ev2-42-2-kwh-5s-earth-wic-tec-rfk-shz-klima-w%C3%BCrzburg/455572947.html
Elektrické,Kia EV2,689316,10,,Elektro,,,,108,,,,,Ne,SUV,,,,,,"Frankfurt am Main / 42,2-kWh Air 108 kW, 5-türig (Strom)",,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/kia-ev2-42-2-kwh-air-108-kw-5-t%C3%BCrig-strom-frankfurt-am-main/454559376.html
Elektrické,Kia EV2,701413,20,,Elektro,,,,108,,,,,Ne,SUV,,,,,,"Rosenheim / Baterie 42 kWh / 42,2 kWh Air 146 PS 5-Sitzer LED",,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/kia-ev2-42-2-kwh-air-146-ps-5-sitzer-led-rosenheim/451781192.html
Elektrické,Kia EV2,698994,20,,Elektro,,,,108,,,,,Ne,SUV,,,,,,"Wehretal / 42,2 kWh Air 5-Sitze/Winter/Wärmepumpe/Navi",,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/kia-ev2-42-2-kwh-air-5-sitze-winter-w%C3%A4rmepumpe-navi-wehretal/453421801.html
Elektrické,Kia EV2,613997,10,2026,Elektro,,,,108,,,,,Ne,SUV,,,,,,"Erkelenz / Baterie 42 kWh / 42,2 kWh Air !!!5 SITZER KEIN 4 SITZER!!! Wa",,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/kia-ev2-42-2-kwh-air-5-sitzer-kein-4-sitzer-wa-erkelenz/452046338.html
Elektrické,Kia EV2,613997,10,2026,Elektro,,,,108,,,,,Ne,SUV,,,,,,"Erkelenz / Baterie 42 kWh / 42,2 kWh Air !!!5 SITZER KEIN 4 SITZER!!! Wa",,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/kia-ev2-42-2-kwh-air-5-sitzer-kein-4-sitzer-wa-erkelenz/452046456.html
Elektrické,Kia EV2,613997,10,2026,Elektro,,,,108,,,,,Ne,SUV,,,,,,"Erkelenz / Baterie 42 kWh / 42,2 kWh Air !!!5 SITZER KEIN 4 SITZER!!! Wa",,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/kia-ev2-42-2-kwh-air-5-sitzer-kein-4-sitzer-wa-erkelenz/452046458.html
Elektrické,Kia EV2,603520,10,2026,Elektro,,,,108,,,,,Ne,SUV,,,,,,"Erkelenz / Baterie 42 kWh / 42,2 kWh Air !!!5 SITZER KEIN 4 SITZER!!! Wa",,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/kia-ev2-42-2-kwh-air-5-sitzer-kein-4-sitzer-wa-erkelenz/452046459.html
Elektrické,Kia EV2,613997,10,2026,Elektro,,,,108,,,,,Ne,SUV,,,,,,"Erkelenz / Baterie 42 kWh / 42,2 kWh Air !!!5 SITZER KEIN 4 SITZER!!! Wa",,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/kia-ev2-42-2-kwh-air-5-sitzer-kein-4-sitzer-wa-erkelenz/452046463.html
Elektrické,Kia EV2,613997,10,2026,Elektro,,,,108,,,,,Ne,SUV,,,,,,"Erkelenz / Baterie 42 kWh / 42,2 kWh Air !!!5 SITZER KEIN 4 SITZER!!! Wa",,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/kia-ev2-42-2-kwh-air-5-sitzer-kein-4-sitzer-wa-erkelenz/452046464.html
Elektrické,Kia EV2,628780,10,2026,Elektro,,,,108,,,,,Ne,SUV,,,,,,"Erkelenz / Baterie 42 kWh / 42,2 kWh Air !!!5 SITZER KEIN 4 SITZER!!! Wa",,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/kia-ev2-42-2-kwh-air-5-sitzer-kein-4-sitzer-wa-erkelenz/452047947.html
Elektrické,Kia EV2,628780,10,2026,Elektro,,,,108,,,,,Ne,SUV,,,,,,"Erkelenz / Baterie 42 kWh / 42,2 kWh Air !!!5 SITZER KEIN 4 SITZER!!! Wa",,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/kia-ev2-42-2-kwh-air-5-sitzer-kein-4-sitzer-wa-erkelenz/452049438.html
Elektrické,Kia EV2,640877,10,2026,Elektro,,,,108,,,,,Ne,SUV,,,,,,"Erkelenz / Baterie 42 kWh / 42,2 kWh Air !!!5 SITZER KEIN 4 SITZER!!! Wa",,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/kia-ev2-42-2-kwh-air-5-sitzer-kein-4-sitzer-wa-erkelenz/452049441.html
Elektrické,Kia EV2,640877,10,2026,Elektro,,,,108,,,,,Ne,SUV,,,,,,"Erkelenz / Baterie 42 kWh / 42,2 kWh Air !!!5 SITZER KEIN 4 SITZER!!! Wa",,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/kia-ev2-42-2-kwh-air-5-sitzer-kein-4-sitzer-wa-erkelenz/452049753.html
Elektrické,Kia EV2,640877,10,2026,Elektro,,,,108,,,,,Ne,SUV,,,,,,"Erkelenz / Baterie 42 kWh / 42,2 kWh Air !!!5 SITZER KEIN 4 SITZER!!! Wa",,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/kia-ev2-42-2-kwh-air-5-sitzer-kein-4-sitzer-wa-erkelenz/452049918.html
Elektrické,Kia EV2,640877,10,2026,Elektro,,,,108,,,,,Ne,SUV,,,,,,"Erkelenz / Baterie 42 kWh / 42,2 kWh Air !!!5 SITZER KEIN 4 SITZER!!! Wa",,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/kia-ev2-42-2-kwh-air-5-sitzer-kein-4-sitzer-wa-erkelenz/452049921.html
Elektrické,Kia EV2,640877,10,2026,Elektro,,,,108,,,,,Ne,SUV,,,,,,"Erkelenz / Baterie 42 kWh / 42,2 kWh Air !!!5 SITZER KEIN 4 SITZER!!! Wa",,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/kia-ev2-42-2-kwh-air-5-sitzer-kein-4-sitzer-wa-erkelenz/452049926.html
Elektrické,Kia EV2,640877,10,2026,Elektro,,,,108,,,,,Ne,SUV,,,,,,"Erkelenz / Baterie 42 kWh / 42,2 kWh Air !!!5 SITZER KEIN 4 SITZER!!! Wa",,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/kia-ev2-42-2-kwh-air-5-sitzer-kein-4-sitzer-wa-erkelenz/452049932.html
